GPA_year1,GPA_year2,age,chooseUTM,compsurv,control,credits_earned1,credits_earned2,dad1,dad2,dad_edn,english,female,finish4,goodstanding_year1,goodstanding_year2,gpa0,graddeg,grade_20059_fall,hcom,hsgroup,lastmin,lm_never,lm_rarely,mathsci,mom1,mom2,mom_edn,mtongue,noshow,numcourses_nov1,prob_year1,prob_year2,sex,sfp,sfp_p,sfpany,sfpany_p,sfsp,sfsp_p,signup,ssp,ssp_p,totcredits_year1,used_adv,used_fsg,used_ssp,work1
1.87,1.3099999,19,0,1,1,3,2.5,1,0,graduated from high school,1,0,0,1,1,74.199997,0,57,1,1,occasionally,0,0,0,1,0,graduated from high school,English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
.23,0,18,0,1,0,.5,0,1,0,graduated from high school,1,0,0,0,0,80.300003,0,,1,2,rarely,0,1,0,1,0,graduated from high school,English,0,6,0,1,M,0,0,1,0,1,0,0,0,0,3,0,0,0,1
1.01,1.5,18,0,1,1,2.5,3,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,1,1,0,0,75.5,0,61.333332,1,1,occasionally,0,0,2,1,1,"completed a master s degree (m.a., m.sc., etc)",English,0,5,1,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.89,2.51,18,0,1,0,1.5,3.5,1,0,completed a community college diploma program,0,1,0,0,1,82.599998,1,49,0,3,occasionally,0,0,2.5,1,0,completed a community college diploma program,Other,0,6,0,0,F,1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
1.55,2.6099999,18,1,1,1,3,3.5,1,1,"completed a doctoral degree or professional program (ph.d., ",1,0,1,1,1,86.199997,1,70.333336,0,3,often,0,0,1.5,1,0,graduated from high school,English,0,5,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.8,,18,0,1,0,1.5,0,1,0,attended university but did not complete bachelor s degree,1,0,1,0,0,80.699997,1,,1,2,occasionally,0,0,0,1,0,completed a community college diploma program,English,0,5,0,1,M,0,0,1,1,1,1,1,0,0,3.5,1,0,1,1
2.29,2.0699999,19,1,1,0,2.5,3.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,0,1,1,81.300003,1,63,1,3,rarely,0,1,1,1,0,completed a community college diploma program,English,0,4,0,0,M,0,0,1,1,1,1,1,0,0,4,0,0,0,1
.16,.31,18,0,1,0,.5,1.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,1,1,0,0,77,1,24,1,2,often,0,0,1,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,5,1,0,F,0,0,0,0,0,0,1,1,1,5,0,0,0,1
2.01,1.98,19,0,1,0,3,1.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,1,1,79.5,1,72,1,2,occasionally,0,0,0,0,0,don t know/not applicable,English,0,4,0,0,M,0,0,1,0,1,0,0,0,0,4,0,0,0,1
1.5700001,1.71,20,0,1,1,2.5,3,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,1,1,0,1,83.800003,1,61.5,1,3,often,0,0,.5,1,0,graduated from high school,Other,0,4,0,0,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
.67000002,1.8,19,0,1,1,.5,1.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,0,0,0,0,76.199997,0,63,1,1,often,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,6,0,1,M,0,0,0,0,0,0,0,0,0,3,0,0,0,1
1.89,0,19,0,1,1,3,.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,0,1,1,1,81.800003,0,66,0,3,rarely,0,1,1,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,4,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
3.0999999,3.2,17,0,1,1,3,4,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,1,1,1,1,84.199997,0,75,1,3,occasionally,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
,,20,0,1,0,,,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,0,1,0,0,74.199997,1,,1,1,often,0,0,0,1,0,completed a community college diploma program,Other,1,0,,,M,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.95,3.1600001,18,0,1,0,3.5,4,1,0,completed a community college diploma program,1,1,1,1,1,75.699997,1,67.5,1,1,rarely,0,1,1.5,1,0,completed a community college diploma program,English,0,4,0,0,F,0,0,1,1,1,1,1,0,0,4,1,0,1,1
1.6,1.77,19,1,1,1,3,3,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,0,1,1,1,81.699997,1,59,1,3,never,1,0,4,1,1,"completed a master s degree (m.a., m.sc., etc)",Other,0,6,0,0,M,0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.51,2,18,1,1,1,3,3.5,1,1,"completed a doctoral degree or professional program (ph.d., ",1,1,1,1,1,87.199997,1,53,0,3,usually,0,0,3,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.75,3.5599999,18,1,1,0,2.5,5,1,0,graduated from high school,1,1,1,1,1,81.699997,0,70,1,3,occasionally,0,0,2,1,0,completed a community college diploma program,English,0,5,0,0,F,1,1,1,1,0,0,1,0,0,4,0,0,0,1
1.6,0,18,1,1,1,3,0,1,0,graduated from high school,0,1,1,1,0,87.300003,1,70.5,1,3,often,0,0,0,1,1,"completed a master s degree (m.a., m.sc., etc)",Other,0,6,0,1,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.76,.13,18,0,1,1,3.5,.5,0,0,did not finish high school,1,1,1,1,0,78.699997,1,75,0,2,usually,0,0,0,0,0,did not finish high school,English,0,5,0,1,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
.40000001,.33000001,18,0,1,0,1,.5,1,0,attended university but did not complete bachelor s degree,1,1,1,0,0,76.5,1,,1,2,often,0,0,0,1,1,"completed a master s degree (m.a., m.sc., etc)",English,0,4,0,1,F,1,1,1,1,0,0,1,0,0,4,0,0,0,1
1,2.0999999,21,1,1,0,1.5,2.5,1,1,"completed a master s degree (m.a., m.sc., etc)",0,0,1,0,1,85.199997,1,74,1,3,rarely,0,1,1,1,0,graduated from high school,Other,0,5,0,0,M,0,0,1,1,1,1,1,0,0,4,0,0,0,1
2.53,3.1600001,18,0,1,1,3.5,4,0,0,don t know/not applicable,0,1,0,0,1,82.400002,1,68,0,3,occasionally,0,0,0,0,0,don t know/not applicable,Other,0,5,0,0,F,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
1.51,1.91,18,0,1,1,3.5,4,1,1,"completed a doctoral degree or professional program (ph.d., ",1,1,1,1,1,80.699997,1,64,0,2,occasionally,0,0,3,0,0,don t know/not applicable,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
,,18,0,1,1,,,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,0,0,74.699997,0,,0,1,rarely,0,1,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,1,0,,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1
.75999999,1.59,18,0,1,0,2.5,2,0,0,don t know/not applicable,1,1,1,0,0,75.699997,1,58,1,1,usually,0,0,0,0,0,don t know/not applicable,English,0,6,1,0,F,0,0,0,0,0,0,1,1,1,4.5,1,0,1,1
2.7,2.8800001,18,0,1,1,3.5,4.5,1,1,"completed a doctoral degree or professional program (ph.d., ",1,0,1,1,1,85.300003,0,66.5,1,3,occasionally,0,0,2,1,1,"completed a master s degree (m.a., m.sc., etc)",English,0,5,0,0,M,0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.96,,18,0,1,0,2.5,0,0,0,don t know/not applicable,1,1,1,0,0,82,1,70,1,3,occasionally,0,0,0,1,0,completed a community college diploma program,English,0,3,0,1,F,0,0,0,0,0,0,1,1,1,3.5,0,0,0,1
1.21,1,18,0,1,1,2.5,.5,1,1,"completed a master s degree (m.a., m.sc., etc)",1,0,1,0,0,74.699997,0,58,1,1,usually,0,0,2,1,0,graduated from high school,English,0,4,1,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.3699999,2.8699999,18,0,1,0,3.25,3.5,1,0,completed a community college diploma program,1,1,1,1,1,81,1,73,0,3,rarely,0,1,1,1,0,graduated from high school,English,0,6,0,0,F,0,0,1,0,1,0,0,0,0,4.5,0,0,0,1
1.54,,19,0,1,0,1.5,1,1,0,attended university but did not complete bachelor s degree,1,0,1,0,0,77.099998,0,72,0,2,usually,0,0,0,1,0,attended university but did not complete bachelor s degree,English,0,4,0,1,M,0,0,1,1,1,1,1,0,0,2.5,0,0,0,1
1.95,2.8499999,19,0,1,1,2,2.5,0,0,don t know/not applicable,0,1,1,0,1,75.800003,0,77.5,1,1,often,0,0,1,0,0,don t know/not applicable,Other,0,4,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.09,2.6800001,18,0,1,0,2,2,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,0,1,83.699997,0,70,1,3,occasionally,0,0,2,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,4,1,0,M,0,0,0,0,0,0,1,1,1,4,0,0,0,1
2.8199999,1.9,18,0,1,1,2.5,4,1,1,"completed a doctoral degree or professional program (ph.d., ",0,0,1,0,1,76.800003,0,73.5,1,2,often,0,0,1,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,4,0,0,M,0,0,0,0,0,0,0,0,0,3,0,0,0,1
1.79,2.1300001,18,0,1,1,3,2,0,0,don t know/not applicable,1,1,1,1,1,77.699997,0,69,1,2,often,0,0,1,0,0,don t know/not applicable,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.23,2.8499999,18,0,1,1,1.5,4,1,0,completed a community college diploma program,1,1,0,0,1,80.800003,1,,1,3,rarely,0,1,0,1,0,completed a community college diploma program,English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
2.01,1.22,18,0,1,0,2.5,3.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,1,1,73.699997,1,62,1,1,rarely,0,1,4,1,0,graduated from high school,English,0,4,0,0,M,1,0,1,0,0,0,0,0,0,4,0,0,0,1
1.37,1.16,18,0,1,0,2,2.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,0,0,0,71.699997,1,62,0,1,occasionally,0,0,1.5,1,0,graduated from high school,English,0,5,0,0,M,0,0,0,0,0,0,1,1,1,5,0,0,0,1
1.16,.75,18,0,1,1,2.5,1.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,0,1,0,0,83.800003,1,59.666668,0,3,occasionally,0,0,1,1,0,completed a community college diploma program,Other,0,5,0,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.98,2.76,17,0,1,0,3,2,1,1,"completed a master s degree (m.a., m.sc., etc)",0,0,1,1,1,83.300003,0,70,0,3,often,0,0,1.5,1,1,"completed a master s degree (m.a., m.sc., etc)",Other,0,5,0,0,M,1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
2,2.1400001,18,0,1,0,3,4,1,0,graduated from high school,1,0,1,1,1,73.199997,1,63,1,1,rarely,0,1,2,1,1,"completed a doctoral degree or professional program (ph.d., ",English,0,5,0,0,M,0,0,0,0,0,0,0,1,0,5,0,0,0,1
1,1.4299999,18,0,1,1,1,2,1,0,graduated from high school,1,0,1,0,0,83,1,67,1,3,occasionally,0,0,0,1,0,completed a community college diploma program,English,0,6,0,1,M,0,0,0,0,0,0,0,0,0,3,0,0,0,1
,,18,1,1,1,,,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,0,0,84,1,,1,3,usually,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,1,0,,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1
.60000002,.76999998,18,0,1,0,1.5,.5,1,0,graduated from high school,1,0,1,0,0,75.699997,0,53,0,1,usually,0,0,0,1,0,graduated from high school,English,0,3,0,1,M,0,0,0,0,0,0,0,1,0,2.5,0,0,0,1
1.1,.61000001,18,0,1,0,2,1,0,0,don t know/not applicable,1,0,1,0,0,72.800003,1,57,1,1,often,0,0,2,0,0,don t know/not applicable,English,0,6,1,0,M,1,1,1,1,0,0,1,0,0,5,0,0,0,1
1.34,1.63,18,0,1,0,2,3,1,0,completed a community college diploma program,1,1,1,0,1,75,1,58,1,1,occasionally,0,0,.5,1,0,graduated from high school,English,0,5,0,0,F,0,0,0,0,0,0,1,1,1,3,0,0,0,1
3.26,3.1600001,18,1,1,0,2.5,4,1,1,"completed a master s degree (m.a., m.sc., etc)",1,1,0,1,1,80.5,0,74,1,2,occasionally,0,0,0,1,1,"completed a master s degree (m.a., m.sc., etc)",English,0,4,0,0,F,1,1,1,1,0,0,1,0,0,4,0,0,0,1
.43000001,.1,18,0,1,0,1,.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,1,1,0,0,72.800003,0,42,1,1,usually,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,3,0,1,F,1,1,1,1,0,0,1,0,0,3.5,0,0,0,1
.80000001,0,18,1,1,1,1,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,0,0,72.699997,0,,1,1,usually,0,0,0,1,0,completed a community college diploma program,English,0,5,0,1,M,0,0,0,0,0,0,0,0,0,3,0,0,0,1
2.1099999,1.99,19,0,1,1,3.5,4.5,1,1,"completed a doctoral degree or professional program (ph.d., ",0,1,1,1,1,79.699997,0,71.5,1,2,occasionally,0,0,3.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,4,0,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.6099999,2.6900001,18,0,1,1,3,2.5,0,0,did not finish high school,1,0,1,1,1,81.699997,0,72.5,1,3,often,0,0,1,0,0,did not finish high school,English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.8,2.3800001,18,1,1,1,2.5,2,1,0,graduated from high school,1,1,1,1,1,76.5,0,53,0,2,occasionally,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.6799999,2.23,18,0,1,0,3,4.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,1,0,1,1,78.800003,0,61,1,2,occasionally,0,0,2,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,5,0,0,F,0,0,0,0,0,0,1,1,1,4,0,0,0,1
1.71,2.1199999,18,1,1,0,3,4,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,1,1,1,1,84.5,1,58,1,3,occasionally,0,0,3,1,0,completed a community college diploma program,English,0,5,0,0,F,1,1,1,1,0,0,1,0,0,5,0,0,0,1
1.0599999,2.0799999,19,0,1,1,2.5,4.5,1,1,"completed a master s degree (m.a., m.sc., etc)",0,1,1,0,1,79.800003,1,50,1,2,usually,0,0,3,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,5,1,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.83,2.05,18,1,1,1,2,2.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,1,1,0,1,78.800003,1,50,1,2,rarely,0,1,2,1,0,completed a community college diploma program,Other,0,4,0,0,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
.58999997,1.73,18,0,1,1,1.5,2.5,1,0,completed a community college diploma program,0,1,1,0,0,81.5,1,46,0,3,often,0,0,3,1,0,graduated from high school,Other,0,5,1,1,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.21,2.1800001,19,0,1,0,2,1.5,1,1,"completed a master s degree (m.a., m.sc., etc)",0,0,1,0,1,80.5,1,61,1,2,occasionally,0,0,4,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,5,1,0,M,1,1,1,1,0,0,1,0,0,4,0,0,0,1
3.6800001,,19,0,1,1,5,0,0,0,don t know/not applicable,0,0,0,1,0,87,0,87,1,3,often,0,0,3,1,0,graduated from high school,Other,0,5,0,1,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.6800001,3.3,18,0,1,0,3.25,4.25,0,0,did not finish high school,1,1,1,1,1,80.199997,1,74.5,1,2,rarely,0,1,1,0,0,did not finish high school,English,0,6,0,0,F,1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
2.1700001,,18,1,1,1,2,0,1,1,"completed a master s degree (m.a., m.sc., etc)",1,0,0,0,0,77.699997,1,70,1,2,occasionally,0,0,0,1,1,"completed a doctoral degree or professional program (ph.d., ",English,0,3,0,1,M,0,0,0,0,0,0,0,0,0,3,0,0,0,1
1.7,3.1300001,18,0,1,0,2,2.5,1,0,completed a community college diploma program,1,0,1,1,1,75.800003,1,71,1,1,occasionally,0,0,2,1,0,completed a community college diploma program,English,0,4,0,0,M,1,1,1,1,0,0,1,0,0,4,0,0,0,1
2.5999999,2.6700001,18,1,1,1,2,4,1,0,completed a community college diploma program,1,1,1,1,1,80,0,,1,2,occasionally,0,0,0,1,0,graduated from high school,English,0,4,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.8099999,2.4200001,18,0,1,1,3,4.5,1,0,graduated from high school,1,0,0,1,1,72.300003,1,53,1,1,usually,0,0,1.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,6,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.1400001,1.97,17,0,1,0,3,2.5,1,1,"completed a doctoral degree or professional program (ph.d., ",1,0,1,1,1,87.300003,1,48,0,3,occasionally,0,0,.5,1,1,"completed a doctoral degree or professional program (ph.d., ",English,0,4,0,0,M,0,0,0,0,0,0,1,1,1,4,1,1,1,1
2.1800001,1.14,18,0,1,0,2,3,0,0,don t know/not applicable,1,0,0,1,1,79.699997,1,,0,2,rarely,0,1,3,0,0,don t know/not applicable,English,0,6,0,0,M,0,0,1,1,1,1,1,0,0,4,1,1,1,1
.28999999,,18,1,1,0,.5,0,1,0,completed a community college diploma program,1,1,1,0,0,80.599998,0,65,1,2,often,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,5,0,1,F,1,1,1,1,0,0,1,0,0,4,0,0,0,1
2.3399999,2.1199999,18,0,1,0,2.5,2,1,1,"completed a master s degree (m.a., m.sc., etc)",1,0,1,1,1,74.199997,1,64,1,1,occasionally,0,0,2,1,0,completed a community college diploma program,English,0,5,0,0,M,0,0,0,0,0,0,0,1,0,5,0,0,0,1
2.9000001,1.67,18,1,1,1,3.5,4,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,1,1,1,1,81.699997,1,77,1,3,rarely,0,1,3.5,1,0,attended university but did not complete bachelor s degree,English,0,4,0,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.3,2.9400001,18,0,1,0,3,3,1,0,graduated from high school,1,0,1,1,1,76.800003,1,69.5,1,2,rarely,0,1,0,1,0,graduated from high school,English,0,6,0,0,M,0,0,0,0,0,0,0,1,0,4,0,0,0,1
1.75,3.5999999,18,0,1,0,2,2,1,0,graduated from high school,1,1,1,1,1,74.800003,1,,1,1,often,0,0,0,1,0,completed a community college diploma program,English,0,4,0,0,F,0,0,0,0,0,0,1,1,1,4,1,0,1,1
2.77,,18,0,1,1,6.5,0,1,1,"completed a master s degree (m.a., m.sc., etc)",0,0,1,1,0,78.199997,0,73,1,2,never,1,0,3.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,5,0,1,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.27,2.3800001,18,1,1,0,3,3,0,0,don t know/not applicable,1,1,1,0,1,79.300003,1,71.5,1,2,rarely,0,1,0,1,0,graduated from high school,English,0,5,1,0,F,1,1,1,1,0,0,1,0,0,5,0,0,0,1
1.97,.74000001,18,0,1,0,3,2.5,1,1,"completed a master s degree (m.a., m.sc., etc)",1,0,1,1,0,79.699997,0,67,0,2,occasionally,0,0,4,1,0,completed a community college diploma program,English,0,5,0,1,M,0,0,1,1,1,1,1,0,0,5,1,1,1,1
1.64,1.35,18,0,1,1,3,2,0,0,don t know/not applicable,1,0,1,1,1,74.300003,1,77,1,1,often,0,0,0,1,1,"completed a master s degree (m.a., m.sc., etc)",English,0,5,0,0,M,0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.3800001,2.1099999,18,0,1,0,4,3.5,1,1,"completed a master s degree (m.a., m.sc., etc)",1,0,1,1,1,72.800003,0,66.333336,0,1,occasionally,0,0,3.5,1,0,attended university but did not complete bachelor s degree,English,0,5,0,0,M,0,0,0,0,0,0,0,1,0,5,0,0,0,1
,,18,0,1,1,,,0,0,don t know/not applicable,0,1,0,0,0,81.199997,0,,0,3,rarely,0,1,0,1,0,completed a community college diploma program,Other,1,0,,,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1
.68000001,1.76,18,0,1,1,.75,2.75,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,1,0,0,0,74.5,0,70,1,1,rarely,0,1,0,1,0,completed a community college diploma program,English,0,5,0,1,F,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
1.47,2.5999999,18,0,1,0,2.5,3.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,0,1,75.5,1,53,0,1,rarely,0,1,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,5,1,0,M,0,0,0,0,0,0,0,1,0,4.5,0,0,0,1
1.01,1.38,18,0,1,1,2.5,3,0,0,don t know/not applicable,0,0,1,0,0,75.5,0,58,1,1,occasionally,0,0,1.5,0,0,don t know/not applicable,Other,0,6,0,1,M,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
2.6400001,2.3299999,18,0,1,1,2.5,2.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,0,1,0,1,79.5,0,80,1,2,occasionally,0,0,.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,4,0,0,M,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
.60000002,1.34,18,0,1,1,1,2,0,0,don t know/not applicable,1,1,1,0,0,76.800003,0,54,1,2,occasionally,0,0,0,0,0,don t know/not applicable,English,0,6,0,1,F,0,0,0,0,0,0,0,0,0,2,0,0,0,1
1.7,2.23,18,0,1,1,2,3.5,1,0,graduated from high school,1,1,1,1,1,84.800003,1,,1,3,occasionally,0,0,2,1,0,graduated from high school,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.29,1.58,18,1,1,1,2.5,1.5,1,1,"completed a master s degree (m.a., m.sc., etc)",1,1,1,1,1,84.800003,1,77,1,3,rarely,0,1,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.98,3.6199999,18,1,1,1,3.5,3.5,1,1,"completed a doctoral degree or professional program (ph.d., ",1,0,1,1,1,79.699997,1,74.333336,1,2,rarely,0,1,0,1,1,"completed a master s degree (m.a., m.sc., etc)",English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.3,2.5999999,18,0,1,0,2.5,2,0,0,don t know/not applicable,1,0,0,0,1,79.300003,1,70,1,2,occasionally,0,0,.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,6,0,0,M,0,0,0,0,0,0,0,1,0,4,0,0,0,1
3.4100001,2.6800001,18,0,1,0,3,3,1,1,"completed a master s degree (m.a., m.sc., etc)",1,1,1,1,1,84.300003,1,80.5,0,3,rarely,0,1,0,1,1,"completed a master s degree (m.a., m.sc., etc)",English,0,6,0,0,F,0,0,0,0,0,0,1,1,1,4,0,0,0,1
3.48,3.4300001,18,0,1,0,4,3.5,1,1,"completed a doctoral degree or professional program (ph.d., ",0,1,1,1,1,86.5,1,80.5,0,3,occasionally,0,0,0,1,1,"completed a doctoral degree or professional program (ph.d., ",Other,0,5,0,0,F,0,0,0,0,0,0,0,1,0,4.5,0,0,0,1
.54000002,,18,0,1,0,1,0,0,0,don t know/not applicable,0,1,1,0,0,77.300003,1,63,0,2,occasionally,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,5,0,1,F,0,0,1,1,1,1,1,0,0,2.5,0,0,0,1
.95999998,2.04,18,0,1,0,2,2.5,1,0,graduated from high school,1,0,1,0,1,81.699997,1,62,1,3,usually,0,0,0,1,1,"completed a master s degree (m.a., m.sc., etc)",English,0,6,0,0,M,0,0,0,0,0,0,0,1,0,3.5,0,0,0,1
1.39,1,18,0,1,1,3,2.5,1,0,completed a community college diploma program,1,1,1,0,0,74.199997,0,64,1,1,rarely,0,1,0,1,0,attended a community college but did not complete diploma,English,0,5,1,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
3.1600001,3.1700001,18,0,1,1,2.5,4,1,0,attended a community college but did not complete diploma,1,1,1,1,1,86.5,0,80,1,3,occasionally,0,0,0,1,0,attended a community college but did not complete diploma,English,0,4,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
3.5899999,2.7,17,0,1,1,4,5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,1,1,1,1,80.800003,1,85.5,0,3,often,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,6,0,0,F,0,0,0,0,0,0,0,0,0,6,0,0,0,1
2.5899999,1.84,19,1,1,0,2.5,4.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,0,1,1,1,74.300003,1,73,1,1,occasionally,0,0,1,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,4,0,0,M,1,1,1,1,0,0,1,0,0,4,0,0,0,1
2.6800001,3.1400001,18,0,1,1,2.5,3.5,1,0,graduated from high school,1,0,0,1,1,84.5,1,59,1,3,rarely,0,1,3,1,0,completed a community college diploma program,English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.6,2.3399999,19,0,1,1,3.5,4.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,1,1,76,0,67.333336,1,1,rarely,0,1,2,1,0,graduated from high school,English,0,6,0,0,M,0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.1099999,1.64,18,0,1,1,3.5,3.5,1,0,graduated from high school,1,1,1,1,1,82.699997,1,76,1,3,rarely,0,1,2.5,1,0,graduated from high school,English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
.14,,18,0,1,1,.5,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,0,0,75.300003,1,45,1,1,usually,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,6,0,1,M,0,0,0,0,0,0,0,0,0,3,0,0,0,1
.12,1.29,18,0,1,1,.5,2,1,0,attended university but did not complete bachelor s degree,0,1,1,0,0,74.699997,1,50,1,1,rarely,0,1,1.5,1,0,graduated from high school,Other,0,3,0,1,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
3.0799999,2.6600001,18,0,1,1,4,2.5,1,0,attended a community college but did not complete diploma,1,1,1,1,1,79,1,74,1,2,usually,0,0,0,1,0,attended a community college but did not complete diploma,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
2,2.0999999,18,0,1,1,2,2,1,0,graduated from high school,1,1,1,1,1,80.300003,0,,1,2,rarely,0,1,1,1,0,graduated from high school,English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
