"escolaridad","ingreso","lingreso"
6,3440,8.14322675036744
6,4300,8.36637030168165
15,15050,9.61913327017702
5,30000,10.3089526606443
9,16000,9.68034400122192
0,7740,8.95415696658377
12,11610,9.35962207469194
4,6450,8.77183540978982
17,4000,8.29404964010203
9,7740,8.95415696658377
9,3870,8.26100978602383
12,25800,10.1581297709097
9,7500,8.9226582995244
12,7740,8.95415696658377
6,2580,7.85554467791566
18,4500,8.41183267575841
17,8000,8.98719682066197
16,15000,9.61580548008435
12,6000,8.69951474821019
13,17200,9.75266466280154
15,3440,8.14322675036744
18,34400,10.4458118433615
12,3440,8.14322675036744
14,8600,9.0595174822416
11,6800,8.8246778911642
6,6000,8.69951474821019
12,8000,8.98719682066197
9,2150,7.67322312112171
12,8600,9.0595174822416
18,36000,10.4912742174382
6,2580,7.85554467791566
0,1720,7.4500795698075
4,7740,8.95415696658377
9,15000,9.61580548008435
12,6880,8.83637393092739
12,7000,8.85366542803745
10,3000,8.00636756765025
12,8600,9.0595174822416
8,5000,8.51719319141624
12,8600,9.0595174822416
17,10750,9.28266103355581
6,10750,9.28266103355581
1,4300,8.36637030168165
17,14000,9.5468126085974
9,6880,8.83637393092739
9,1720,7.4500795698075
12,6000,8.69951474821019
6,10750,9.28266103355581
6,9030,9.10830764641103
9,1290,7.16239749735572
17,16000,9.68034400122192
4,4300,8.36637030168165
12,4500,8.41183267575841
12,12900,9.46498259034976
9,5460,8.60520406873895
16,12000,9.39266192877014
12,8600,9.0595174822416
17,10000,9.21034037197618
16,46000,10.7363966754712
6,10750,9.28266103355581
9,6450,8.77183540978982
14,3800,8.24275634571448
9,7740,8.95415696658377
6,7740,8.95415696658377
12,5600,8.63052187672324
9,8600,9.0595174822416
12,6000,8.69951474821019
9,15050,9.61913327017702
9,5590,8.62873456614915
6,5160,8.54869185847561
12,8600,9.0595174822416
14,8600,9.0595174822416
16,8600,9.0595174822416
12,500,6.21460809842219
9,9890,9.19927942461676
15,4000,8.29404964010203
16,16000,9.68034400122192
12,8000,8.98719682066197
9,12040,9.39598971886281
9,8600,9.0595174822416
9,10000,9.21034037197618
9,7512,8.9242570208881
9,6450,8.77183540978982
0,9030,9.10830764641103
6,25800,10.1581297709097
6,6450,8.77183540978982
5,7740,8.95415696658377
12,6000,8.69951474821019
12,3440,8.14322675036744
17,21500,9.97580821411575
9,21500,9.97580821411575
9,7000,8.85366542803745
6,5000,8.51719319141624
12,5160,8.54869185847561
16,15000,9.61580548008435
9,6450,8.77183540978982
0,5160,8.54869185847561
9,12900,9.46498259034976
12,6000,8.69951474821019
12,10750,9.28266103355581
15,430,6.06378520868761
9,8600,9.0595174822416
8,10750,9.28266103355581
16,8000,8.98719682066197
9,4300,8.36637030168165
9,5375,8.58951385299586
17,7600,8.93590352627442
9,3010,8.00969535774292
11,8600,9.0595174822416
6,8600,9.0595174822416
1,13333,9.49799744411546
12,8600,9.0595174822416
9,5160,8.54869185847561
12,6450,8.77183540978982
12,4000,8.29404964010203
12,7740,8.95415696658377
12,8600,9.0595174822416
12,15000,9.61580548008435
9,6880,8.83637393092739
9,2580,7.85554467791566
17,9460,9.15482766204592
9,22575,10.0245983782852
6,6450,8.77183540978982
9,6020,8.70284253830287
15,5375,8.58951385299586
3,7224,8.88516409509682
12,12000,9.39266192877014
6,7740,8.95415696658377
12,8600,9.0595174822416
17,10000,9.21034037197618
6,3333,8.11162807830774
16,12900,9.46498259034976
12,11610,9.35962207469194
0,6450,8.77183540978982
16,6000,8.69951474821019
6,6450,8.77183540978982
17,14000,9.5468126085974
16,3950,8.28147085789517
17,2150,7.67322312112171
13,5160,8.54869185847561
11,7310,8.89699855274382
17,9460,9.15482766204592
9,6450,8.77183540978982
9,6450,8.77183540978982
13,5590,8.62873456614915
2,860,6.75693238924755
11,8600,9.0595174822416
9,8600,9.0595174822416
16,1290,7.16239749735572
17,12000,9.39266192877014
17,3870,8.26100978602383
17,1600,7.37775890822787
7,10320,9.24183903903555
6,3010,8.00969535774292
16,4515,8.41516046585109
9,6000,8.69951474821019
17,12000,9.39266192877014
12,21500,9.97580821411575
12,7000,8.85366542803745
15,4300,8.36637030168165
11,5160,8.54869185847561
17,11180,9.32188174670909
9,6800,8.8246778911642
15,40000,10.5966347330961
11,10000,9.21034037197618
0,6880,8.83637393092739
17,12000,9.39266192877014
9,10000,9.21034037197618
17,8600,9.0595174822416
11,6000,8.69951474821019
9,9600,9.16951837745593
9,12900,9.46498259034976
9,4730,8.46168048148598
8,7740,8.95415696658377
12,9890,9.19927942461676
9,12900,9.46498259034976
16,15000,9.61580548008435
9,258,5.55295958492162
17,15000,9.61580548008435
16,28000,10.2399597891573
13,10320,9.24183903903555
12,5160,8.54869185847561
14,8000,8.98719682066197
17,6450,8.77183540978982
6,7740,8.95415696658377
9,7740,8.95415696658377
9,12900,9.46498259034976
12,3440,8.14322675036744
12,6450,8.77183540978982
9,9460,9.15482766204592
6,7740,8.95415696658377
17,15050,9.61913327017702
19,22000,9.99879773234045
12,19350,9.87044769845793
9,7000,8.85366542803745
12,12000,9.39266192877014
9,5160,8.54869185847561
12,2580,7.85554467791566
9,5130,8.54286093816481
12,8000,8.98719682066197
12,6000,8.69951474821019
0,10000,9.21034037197618
9,9000,9.10497985631836
13,6450,8.77183540978982
6,1500,7.3132203870903
9,8600,9.0595174822416
10,7740,8.95415696658377
9,8600,9.0595174822416
6,1075,6.98007594056176
9,6000,8.69951474821019
16,8800,9.0825070004663
9,12040,9.39598971886281
9,6000,8.69951474821019
6,7740,8.95415696658377
12,10000,9.21034037197618
16,15050,9.61913327017702
0,140,4.9416424226093
9,12900,9.46498259034976
9,12900,9.46498259034976
9,8600,9.0595174822416
17,21500,9.97580821411575
9,7740,8.95415696658377
12,1935,7.56786260546388
9,3000,8.00636756765025
9,5160,8.54869185847561
9,8600,9.0595174822416
9,8170,9.00822418785405
9,6880,8.83637393092739
9,34400,10.4458118433615
17,15000,9.61580548008435
12,8600,9.0595174822416
9,12900,9.46498259034976
9,2000,7.60090245954208
12,6450,8.77183540978982
12,10750,9.28266103355581
12,6450,8.77183540978982
16,8600,9.0595174822416
8,200,5.29831736654804
17,12000,9.39266192877014
8,5000,8.51719319141624
9,6440,8.7702838190984
17,10000,9.21034037197618
10,7740,8.95415696658377
9,5495,8.61159386683772
4,4300,8.36637030168165
6,3870,8.26100978602383
12,2580,7.85554467791566
12,2150,7.67322312112171
12,4300,8.36637030168165
9,10750,9.28266103355581
15,12000,9.39266192877014
12,4000,8.29404964010203
12,8600,9.0595174822416
17,2150,7.67322312112171
17,10000,9.21034037197618
17,20000,9.90348755253613
15,8000,8.98719682066197
16,9000,9.10497985631836
16,6450,8.77183540978982
12,5160,8.54869185847561
6,900,6.80239476332431
12,9200,9.12695876303713
12,10320,9.24183903903555
9,12040,9.39598971886281
9,3870,8.26100978602383
16,10000,9.21034037197618
13,6450,8.77183540978982
17,10000,9.21034037197618
9,4085,8.3150770072941
12,18275,9.81328928461798
17,12900,9.46498259034976
6,2000,7.60090245954208
17,22000,9.99879773234045
17,20000,9.90348755253613
19,15800,9.66776521901506
14,6020,8.70284253830287
9,4300,8.36637030168165
14,6450,8.77183540978982
9,8600,9.0595174822416
9,6880,8.83637393092739
6,15000,9.61580548008435
8,7740,8.95415696658377
9,3870,8.26100978602383
6,5200,8.55641390456952
17,11600,9.35876037709446
11,12900,9.46498259034976
9,8600,9.0595174822416
12,9890,9.19927942461676
17,8600,9.0595174822416
12,17200,9.75266466280154
9,8600,9.0595174822416
16,6000,8.69951474821019
12,5160,8.54869185847561
9,8600,9.0595174822416
16,8000,8.98719682066197
14,4300,8.36637030168165
2,5590,8.62873456614915
17,16000,9.68034400122192
13,5160,8.54869185847561
9,12000,9.39266192877014
9,7525,8.92598608961708
9,7000,8.85366542803745
12,6000,8.69951474821019
17,4300,8.36637030168165
8,4730,8.46168048148598
12,5500,8.61250337122056
16,5160,8.54869185847561
16,16000,9.68034400122192
9,8600,9.0595174822416
9,7000,8.85366542803745
9,6880,8.83637393092739
12,6880,8.83637393092739
6,8000,8.98719682066197
15,10000,9.21034037197618
13,8600,9.0595174822416
9,6020,8.70284253830287
12,4300,8.36637030168165
9,5160,8.54869185847561
12,6450,8.77183540978982
13,6450,8.77183540978982
12,7740,8.95415696658377
9,5160,8.54869185847561
6,19500,9.87816974455184
13,10000,9.21034037197618
6,12040,9.39598971886281
11,1290,7.16239749735572
12,19000,9.85219425814858
6,1419,7.25770767716004
9,4988,8.51479030679993
16,10320,9.24183903903555
4,6450,8.77183540978982
12,24000,10.0858091093301
13,1290,7.16239749735572
9,9890,9.19927942461676
9,5600,8.63052187672324
12,7740,8.95415696658377
6,4000,8.29404964010203
12,9030,9.10830764641103
14,30100,10.312280450737
12,6880,8.83637393092739
17,15050,9.61913327017702
17,10000,9.21034037197618
9,5375,8.58951385299586
15,3000,8.00636756765025
16,7600,8.93590352627442
16,21500,9.97580821411575
9,6450,8.77183540978982
17,8000,8.98719682066197
9,7740,8.95415696658377
12,6880,8.83637393092739
17,12000,9.39266192877014
13,3225,8.07868822922987
12,20000,9.90348755253613
12,17200,9.75266466280154
16,4000,8.29404964010203
6,3010,8.00969535774292
6,7740,8.95415696658377
8,3870,8.26100978602383
9,10000,9.21034037197618
9,5590,8.62873456614915
9,8600,9.0595174822416
12,5934,8.68845380085077
9,3010,8.00969535774292
12,4300,8.36637030168165
9,15050,9.61913327017702
9,6880,8.83637393092739
12,3440,8.14322675036744
9,10750,9.28266103355581
17,15000,9.61580548008435
2,2580,7.85554467791566
9,8600,9.0595174822416
16,10000,9.21034037197618
12,6450,8.77183540978982
9,6880,8.83637393092739
12,7740,8.95415696658377
12,6450,8.77183540978982
4,7740,8.95415696658377
12,15480,9.64730414714372
12,6880,8.83637393092739
9,9000,9.10497985631836
12,12900,9.46498259034976
16,2580,7.85554467791566
12,12000,9.39266192877014
6,5590,8.62873456614915
12,18060,9.80145482697098
9,6880,8.83637393092739
12,4300,8.36637030168165
9,8600,9.0595174822416
12,6450,8.77183540978982
12,8000,8.98719682066197
6,5160,8.54869185847561
9,7310,8.89699855274382
6,8600,9.0595174822416
16,8600,9.0595174822416
6,4730,8.46168048148598
6,4300,8.36637030168165
15,14000,9.5468126085974
12,8600,9.0595174822416
11,5160,8.54869185847561
17,7000,8.85366542803745
9,5160,8.54869185847561
12,10750,9.28266103355581
9,500,6.21460809842219
9,6450,8.77183540978982
0,1075,6.98007594056176
12,3010,8.00969535774292
6,3225,8.07868822922987
9,2580,7.85554467791566
11,6450,8.77183540978982
9,3440,8.14322675036744
9,8600,9.0595174822416
17,15000,9.61580548008435
9,8600,9.0595174822416
17,13000,9.47270463644367
12,7200,8.88183630500415
12,12900,9.46498259034976
8,7310,8.89699855274382
9,3225,8.07868822922987
9,8170,9.00822418785405
12,3440,8.14322675036744
15,8600,9.0595174822416
9,6450,8.77183540978982
4,10320,9.24183903903555
14,6000,8.69951474821019
6,6450,8.77183540978982
17,10000,9.21034037197618
0,6020,8.70284253830287
8,6000,8.69951474821019
17,10000,9.21034037197618
16,6000,8.69951474821019
9,10750,9.28266103355581
8,6000,8.69951474821019
2,10320,9.24183903903555
0,2500,7.82404601085629
6,2580,7.85554467791566
9,6880,8.83637393092739
9,15050,9.61913327017702
18,16000,9.68034400122192
10,8600,9.0595174822416
9,6000,8.69951474821019
12,12900,9.46498259034976
15,6000,8.69951474821019
9,2580,7.85554467791566
19,30000,10.3089526606443
17,7000,8.85366542803745
12,18000,9.7981270368783
12,6450,8.77183540978982
12,19350,9.87044769845793
16,15000,9.61580548008435
12,18000,9.7981270368783
12,10000,9.21034037197618
9,833,6.72503364216684
9,5160,8.54869185847561
6,23220,10.0527692552519
12,5800,8.66561319653451
12,10750,9.28266103355581
9,6800,8.8246778911642
12,10062,9.21652123105126
16,7200,8.88183630500415
9,6000,8.69951474821019
12,19000,9.85219425814858
12,10000,9.21034037197618
14,6450,8.77183540978982
12,4773,8.4707303170059
12,9000,9.10497985631836
9,7740,8.95415696658377
14,7310,8.89699855274382
16,15000,9.61580548008435
14,21500,9.97580821411575
12,8000,8.98719682066197
9,5600,8.63052187672324
10,3200,8.07090608878782
18,60000,11.0020998412042
9,6450,8.77183540978982
9,1720,7.4500795698075
9,3440,8.14322675036744
16,8000,8.98719682066197
9,2083,7.64156444126097
12,10000,9.21034037197618
12,6000,8.69951474821019
9,6880,8.83637393092739
12,9000,9.10497985631836
9,7500,8.9226582995244
9,6020,8.70284253830287
18,12000,9.39266192877014
14,2580,7.85554467791566
9,6450,8.77183540978982
18,8600,9.0595174822416
16,17000,9.74096862303835
17,12000,9.39266192877014
11,7740,8.95415696658377
17,22750,10.0323204243791
12,6450,8.77183540978982
9,6020,8.70284253830287
15,4300,8.36637030168165
9,10750,9.28266103355581
9,20000,9.90348755253613
12,16000,9.68034400122192
9,8600,9.0595174822416
9,18000,9.7981270368783
6,6450,8.77183540978982
9,10750,9.28266103355581
16,5805,8.66647489413199
6,21500,9.97580821411575
12,2150,7.67322312112171
9,8600,9.0595174822416
9,12900,9.46498259034976
9,4300,8.36637030168165
12,7310,8.89699855274382
18,32000,10.3734911817819
9,12040,9.39598971886281
9,8600,9.0595174822416
9,6450,8.77183540978982
12,4300,8.36637030168165
9,860,6.75693238924755
12,5160,8.54869185847561
3,7740,8.95415696658377
12,6020,8.70284253830287
9,6500,8.77955745588373
6,9460,9.15482766204592
17,10750,9.28266103355581
10,10320,9.24183903903555
9,52,3.95124371858143
13,8600,9.0595174822416
12,2000,7.60090245954208
1,7740,8.95415696658377
15,12000,9.39266192877014
12,6450,8.77183540978982
12,7600,8.93590352627442
16,16000,9.68034400122192
9,8600,9.0595174822416
16,9000,9.10497985631836
12,774,6.65157187358973
1,860,6.75693238924755
9,10750,9.28266103355581
16,10000,9.21034037197618
13,6000,8.69951474821019
9,8600,9.0595174822416
6,4730,8.46168048148598
2,2064,7.63240112660145
9,10750,9.28266103355581
9,5160,8.54869185847561
12,3440,8.14322675036744
9,5400,8.59415423255237
17,8000,8.98719682066197
19,4000,8.29404964010203
0,5805,8.66647489413199
9,5590,8.62873456614915
12,10000,9.21034037197618
9,30000,10.3089526606443
17,14000,9.5468126085974
11,5600,8.63052187672324
9,6450,8.77183540978982
9,17200,9.75266466280154
16,24000,10.0858091093301
9,1935,7.56786260546388
20,12000,9.39266192877014
12,2580,7.85554467791566
12,6450,8.77183540978982
9,2580,7.85554467791566
9,8170,9.00822418785405
5,3010,8.00969535774292
12,8000,8.98719682066197
17,10000,9.21034037197618
12,12900,9.46498259034976
17,12000,9.39266192877014
9,10750,9.28266103355581
11,6020,8.70284253830287
9,7500,8.9226582995244
12,7740,8.95415696658377
8,5160,8.54869185847561
9,9600,9.16951837745593
9,8000,8.98719682066197
6,7740,8.95415696658377
9,2150,7.67322312112171
12,3440,8.14322675036744
12,7200,8.88183630500415
17,40000,10.5966347330961
17,8600,9.0595174822416
11,6450,8.77183540978982
14,8600,9.0595174822416
6,5160,8.54869185847561
17,12000,9.39266192877014
12,6000,8.69951474821019
9,8600,9.0595174822416
6,6450,8.77183540978982
0,10500,9.25913053614561
9,7310,8.89699855274382
12,4300,8.36637030168165
16,10750,9.28266103355581
9,17200,9.75266466280154
1,5160,8.54869185847561
17,9400,9.14846496825809
0,10750,9.28266103355581
6,5590,8.62873456614915
12,8600,9.0595174822416
16,10000,9.21034037197618
6,7310,8.89699855274382
12,7740,8.95415696658377
9,8600,9.0595174822416
9,15050,9.61913327017702
6,200,5.29831736654804
17,28000,10.2399597891573
6,4300,8.36637030168165
9,6450,8.77183540978982
6,9460,9.15482766204592
9,6020,8.70284253830287
10,7200,8.88183630500415
9,5160,8.54869185847561
6,5160,8.54869185847561
9,7740,8.95415696658377
9,6450,8.77183540978982
15,4000,8.29404964010203
16,2000,7.60090245954208
6,6450,8.77183540978982
13,8000,8.98719682066197
12,6000,8.69951474821019
12,10000,9.21034037197618
12,8000,8.98719682066197
16,12000,9.39266192877014
9,12900,9.46498259034976
8,6400,8.76405326934776
15,20000,9.90348755253613
12,12900,9.46498259034976
11,6000,8.69951474821019
9,15000,9.61580548008435
9,12900,9.46498259034976
6,3000,8.00636756765025
17,24000,10.0858091093301
12,6450,8.77183540978982
12,7310,8.89699855274382
17,24000,10.0858091093301
9,3870,8.26100978602383
9,14000,9.5468126085974
16,10000,9.21034037197618
14,2580,7.85554467791566
0,750,6.62007320653036
16,17200,9.75266466280154
17,16000,9.68034400122192
11,4730,8.46168048148598
15,8600,9.0595174822416
17,6000,8.69951474821019
6,10750,9.28266103355581
12,30000,10.3089526606443
12,8600,9.0595174822416
9,10320,9.24183903903555
9,5160,8.54869185847561
6,4000,8.29404964010203
12,5600,8.63052187672324
9,8600,9.0595174822416
12,3870,8.26100978602383
6,8600,9.0595174822416
9,7310,8.89699855274382
8,12900,9.46498259034976
9,1800,7.49554194388426
9,21500,9.97580821411575
16,14000,9.5468126085974
12,6020,8.70284253830287
12,12900,9.46498259034976
6,6450,8.77183540978982
12,10000,9.21034037197618
14,6450,8.77183540978982
9,3000,8.00636756765025
16,8000,8.98719682066197
18,22000,9.99879773234045
14,9950,9.20532783015264
11,7740,8.95415696658377
12,6020,8.70284253830287
11,14000,9.5468126085974
9,6880,8.83637393092739
12,6450,8.77183540978982
16,8600,9.0595174822416
17,600,6.39692965521615
16,8000,8.98719682066197
6,18576,9.82962570393767
12,5590,8.62873456614915
12,30000,10.3089526606443
6,3010,8.00969535774292
9,9030,9.10830764641103
12,4300,8.36637030168165
17,7200,8.88183630500415
9,12900,9.46498259034976
13,8600,9.0595174822416
9,6450,8.77183540978982
2,12040,9.39598971886281
12,5160,8.54869185847561
9,7600,8.93590352627442
6,10320,9.24183903903555
16,6880,8.83637393092739
6,5160,8.54869185847561
17,24000,10.0858091093301
12,9030,9.10830764641103
12,3010,8.00969535774292
17,8000,8.98719682066197
9,12040,9.39598971886281
16,30000,10.3089526606443
12,5160,8.54869185847561
9,10320,9.24183903903555
9,10320,9.24183903903555
9,4000,8.29404964010203
17,20000,9.90348755253613
12,4085,8.3150770072941
12,12000,9.39266192877014
12,9600,9.16951837745593
12,13000,9.47270463644367
11,5590,8.62873456614915
6,5676,8.64400203827993
17,7740,8.95415696658377
12,4300,8.36637030168165
6,5600,8.63052187672324
9,8600,9.0595174822416
11,2150,7.67322312112171
12,9600,9.16951837745593
6,8600,9.0595174822416
9,6450,8.77183540978982
12,8600,9.0595174822416
11,3000,8.00636756765025
12,4300,8.36637030168165
12,8170,9.00822418785405
6,4300,8.36637030168165
9,6400,8.76405326934776
11,10320,9.24183903903555
3,10750,9.28266103355581
9,8600,9.0595174822416
16,12900,9.46498259034976
11,10320,9.24183903903555
18,10000,9.21034037197618
12,4300,8.36637030168165
16,24000,10.0858091093301
17,10750,9.28266103355581
19,20000,9.90348755253613
17,7000,8.85366542803745
12,12900,9.46498259034976
2,2100,7.64969262371151
6,8600,9.0595174822416
7,6880,8.83637393092739
7,6686,8.80777106698004
14,7740,8.95415696658377
16,3000,8.00636756765025
6,27950,10.2381724785832
12,7000,8.85366542803745
14,1720,7.4500795698075
9,7740,8.95415696658377
9,5160,8.54869185847561
7,2150,7.67322312112171
16,7740,8.95415696658377
9,24000,10.0858091093301
16,32000,10.3734911817819
15,4300,8.36637030168165
7,3440,8.14322675036744
9,6020,8.70284253830287
14,8170,9.00822418785405
6,6450,8.77183540978982
9,8600,9.0595174822416
9,7740,8.95415696658377
12,8600,9.0595174822416
17,10400,9.24956108512946
12,7500,8.9226582995244
11,8000,8.98719682066197
9,7740,8.95415696658377
9,11180,9.32188174670909
12,21500,9.97580821411575
8,4300,8.36637030168165
9,13500,9.51044496442652
12,6450,8.77183540978982
17,16000,9.68034400122192
12,6020,8.70284253830287
9,15480,9.64730414714372
7,2000,7.60090245954208
17,14000,9.5468126085974
11,8600,9.0595174822416
6,1290,7.16239749735572
6,3870,8.26100978602383
9,8000,8.98719682066197
9,4500,8.41183267575841
9,6450,8.77183540978982
17,15000,9.61580548008435
9,6450,8.77183540978982
12,5590,8.62873456614915
6,645,6.46925031679577
12,1200,7.09007683577609
12,3870,8.26100978602383
17,43000,10.6689553946757
6,12900,9.46498259034976
12,7310,8.89699855274382
6,10750,9.28266103355581
12,8000,8.98719682066197
16,8000,8.98719682066197
11,8000,8.98719682066197
9,9460,9.15482766204592
6,15050,9.61913327017702
16,11000,9.30565055178051
12,7310,8.89699855274382
9,7310,8.89699855274382
14,10750,9.28266103355581
8,15050,9.61913327017702
6,7740,8.95415696658377
12,12040,9.39598971886281
9,6450,8.77183540978982
16,17200,9.75266466280154
9,8600,9.0595174822416
5,6450,8.77183540978982
12,10750,9.28266103355581
12,15000,9.61580548008435
18,20000,9.90348755253613
16,12000,9.39266192877014
13,6450,8.77183540978982
9,9460,9.15482766204592
12,6450,8.77183540978982
6,3870,8.26100978602383
13,17200,9.75266466280154
16,1935,7.56786260546388
12,6450,8.77183540978982
16,4000,8.29404964010203
16,10000,9.21034037197618
16,4000,8.29404964010203
13,4500,8.41183267575841
16,19350,9.87044769845793
6,5160,8.54869185847561
9,430,6.06378520868761
9,7310,8.89699855274382
12,6450,8.77183540978982
12,3440,8.14322675036744
9,7000,8.85366542803745
9,6000,8.69951474821019
12,5000,8.51719319141624
18,25000,10.1266311038503
10,6450,8.77183540978982
9,17200,9.75266466280154
16,12000,9.39266192877014
8,4800,8.47637119689598
12,12000,9.39266192877014
9,8600,9.0595174822416
9,8600,9.0595174822416
17,10000,9.21034037197618
12,3400,8.13153071060425
16,11000,9.30565055178051
16,8600,9.0595174822416
5,5000,8.51719319141624
11,8600,9.0595174822416
19,15000,9.61580548008435
16,12900,9.46498259034976
6,5160,8.54869185847561
13,5000,8.51719319141624
9,12200,9.40919123072135
19,12000,9.39266192877014
9,4300,8.36637030168165
12,5200,8.55641390456952
16,12900,9.46498259034976
6,6450,8.77183540978982
17,6000,8.69951474821019
12,8600,9.0595174822416
6,6450,8.77183540978982
12,12900,9.46498259034976
12,13000,9.47270463644367
6,2000,7.60090245954208
6,2580,7.85554467791566
16,8600,9.0595174822416
9,6450,8.77183540978982
14,6450,8.77183540978982
12,8600,9.0595174822416
16,4300,8.36637030168165
17,8400,9.03598698483141
12,1806,7.49886973397693
9,12900,9.46498259034976
12,5000,8.51719319141624
12,6880,8.83637393092739
9,12040,9.39598971886281
9,9890,9.19927942461676
12,6450,8.77183540978982
17,11600,9.35876037709446
17,18000,9.7981270368783
12,5160,8.54869185847561
17,12000,9.39266192877014
10,2150,7.67322312112171
2,7740,8.95415696658377
17,13600,9.51782507172414
17,27000,10.2035921449865
4,2580,7.85554467791566
12,10000,9.21034037197618
6,5160,8.54869185847561
16,20000,9.90348755253613
3,6450,8.77183540978982
9,6450,8.77183540978982
9,8600,9.0595174822416
11,300,5.7037824746562
13,6800,8.8246778911642
12,12900,9.46498259034976
12,8000,8.98719682066197
12,11180,9.32188174670909
12,3010,8.00969535774292
16,19000,9.85219425814858
12,12900,9.46498259034976
12,2150,7.67322312112171
6,2000,7.60090245954208
12,6800,8.8246778911642
9,9245,9.13183814382123
9,1290,7.16239749735572
11,6450,8.77183540978982
12,5160,8.54869185847561
11,2000,7.60090245954208
6,2150,7.67322312112171
12,7740,8.95415696658377
17,12000,9.39266192877014
9,600,6.39692965521615
9,6450,8.77183540978982
11,8600,9.0595174822416
9,25800,10.1581297709097
9,5160,8.54869185847561
9,6450,8.77183540978982
9,7740,8.95415696658377
2,7740,8.95415696658377
12,4300,8.36637030168165
9,12900,9.46498259034976
6,3354,8.11790894238315
17,18490,9.82498532438117
16,25000,10.1266311038503
12,10000,9.21034037197618
9,5600,8.63052187672324
6,6450,8.77183540978982
9,7740,8.95415696658377
16,8600,9.0595174822416
12,10750,9.28266103355581
14,8000,8.98719682066197
19,16000,9.68034400122192
9,5160,8.54869185847561
9,10750,9.28266103355581
6,6880,8.83637393092739
6,8600,9.0595174822416
16,5000,8.51719319141624
6,6020,8.70284253830287
12,2150,7.67322312112171
9,5160,8.54869185847561
12,7525,8.92598608961708
11,17200,9.75266466280154
12,12040,9.39598971886281
12,6450,8.77183540978982
17,13000,9.47270463644367
6,3870,8.26100978602383
12,32250,10.3812733222239
9,5400,8.59415423255237
12,5160,8.54869185847561
12,7310,8.89699855274382
16,7740,8.95415696658377
9,13000,9.47270463644367
13,12900,9.46498259034976
12,7000,8.85366542803745
17,500,6.21460809842219
9,7740,8.95415696658377
12,1290,7.16239749735572
9,5160,8.54869185847561
12,7955,8.98155594077189
12,5160,8.54869185847561
17,6000,8.69951474821019
9,6450,8.77183540978982
9,8600,9.0595174822416
9,4300,8.36637030168165
12,8000,8.98719682066197
10,16000,9.68034400122192
9,6020,8.70284253830287
12,6450,8.77183540978982
9,13000,9.47270463644367
16,15000,9.61580548008435
17,16000,9.68034400122192
15,7289,8.89412164138221
12,8600,9.0595174822416
6,4300,8.36637030168165
11,5160,8.54869185847561
12,833,6.72503364216684
12,1300,7.17011954344963
9,10750,9.28266103355581
13,10000,9.21034037197618
6,17200,9.75266466280154
6,10750,9.28266103355581
5,8600,9.0595174822416
9,1000,6.90775527898214
6,6450,8.77183540978982
17,10000,9.21034037197618
12,2580,7.85554467791566
12,10750,9.28266103355581
9,683,6.52649485957079
6,5160,8.54869185847561
15,15050,9.61913327017702
9,4800,8.47637119689598
9,10750,9.28266103355581
9,6450,8.77183540978982
12,7740,8.95415696658377
9,4300,8.36637030168165
6,15050,9.61913327017702
12,5160,8.54869185847561
9,5160,8.54869185847561
17,20000,9.90348755253613
6,5160,8.54869185847561
12,12900,9.46498259034976
6,15480,9.64730414714372
12,3440,8.14322675036744
8,8166,9.00773447187952
12,8600,9.0595174822416
12,12000,9.39266192877014
9,1000,6.90775527898214
6,5590,8.62873456614915
12,12900,9.46498259034976
16,8000,8.98719682066197
0,6450,8.77183540978982
17,12900,9.46498259034976
15,10320,9.24183903903555
17,15000,9.61580548008435
15,6020,8.70284253830287
9,6450,8.77183540978982
9,3440,8.14322675036744
9,6020,8.70284253830287
6,2580,7.85554467791566
12,14620,9.59014573330377
0,1720,7.4500795698075
17,10320,9.24183903903555
9,6450,8.77183540978982
9,8600,9.0595174822416
11,4400,8.38935981990635
9,7740,8.95415696658377
19,11000,9.30565055178051
10,10500,9.25913053614561
9,10000,9.21034037197618
9,13500,9.51044496442652
9,7740,8.95415696658377
17,10750,9.28266103355581
13,17000,9.74096862303835
11,5000,8.51719319141624
12,15050,9.61913327017702
16,2150,7.67322312112171
9,6450,8.77183540978982
9,5160,8.54869185847561
9,5160,8.54869185847561
12,17200,9.75266466280154
9,9460,9.15482766204592
9,12900,9.46498259034976
9,4300,8.36637030168165
6,12040,9.39598971886281
12,1500,7.3132203870903
16,15050,9.61913327017702
6,17200,9.75266466280154
12,4300,8.36637030168165
9,6450,8.77183540978982
9,5160,8.54869185847561
12,6880,8.83637393092739
16,12000,9.39266192877014
6,8600,9.0595174822416
11,5590,8.62873456614915
16,7955,8.98155594077189
8,2580,7.85554467791566
12,4515,8.41516046585109
1,6880,8.83637393092739
7,8600,9.0595174822416
17,13600,9.51782507172414
12,5600,8.63052187672324
17,24000,10.0858091093301
9,9000,9.10497985631836
0,18060,9.80145482697098
15,8000,8.98719682066197
17,30100,10.312280450737
9,6020,8.70284253830287
2,2000,7.60090245954208
12,11600,9.35876037709446
17,6665,8.80462523261281
9,9030,9.10830764641103
6,5160,8.54869185847561
4,8600,9.0595174822416
9,7310,8.89699855274382
6,2795,7.9355873855892
9,10750,9.28266103355581
6,7740,8.95415696658377
6,7740,8.95415696658377
18,7600,8.93590352627442
16,14000,9.5468126085974
6,9890,9.19927942461676
9,9030,9.10830764641103
9,1667,7.41878088275079
6,7740,8.95415696658377
